CellID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96
CellType	empty	empty	empty	empty	empty	empty	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	10 ILCP	10 ILCP	10 ILCP	10 ILCP	10 ILCP	10 ILCP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	10 LTiP	10 LTiP	10 LTiP	10 LTiP	10 LTiP	10 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	10 a4b7+	10 a4b7+	10 a4b7+	10 a4b7+	10 a4b7+	10 a4b7+	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	empty	empty
Icos	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.31945241	23.79565335	NA	21.61142066	20.56280249	23.43715022	22.78983702	NA	NA	NA	NA	NA	NA	22.80864777	23.36860545	23.83861502	NA	NA	NA	NA	NA	NA	NA	NA	22.10685378	NA	NA	23.49638016	NA	22.30122346	NA	NA	NA	NA	NA	NA	NA	27.71196797	26.09431665	NA	21.34971202	NA	NA	NA	NA	NA	NA	NA	NA	25.14978764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.78377451	22.27012201	NA	NA	NA	NA	NA	NA	NA	NA	21.62782059	NA	NA	24.00505423	23.40806675	NA	NA	NA	NA	NA	NA	NA
Tp53	NA	NA	NA	NA	NA	NA	24.87010363	23.6166472	28.44866391	29.68724289	23.59806126	33.47755842	22.99717132	21.9776533	21.48371524	21.99826959	21.42497879	20.37283141	27.97069803	23.68760247	24.6682844	25.86169407	24.85756404	25.89555185	22.7914816	21.23241756	21.83683692	21.25565216	23.55572043	21.13091246	NA	23.81275749	28.61892198	24.09589766	24.89384075	24.4177507	21.91458385	22.99244278	22.35800805	21.25979459	21.97780326	23.44509475	24.9177518	24.82786707	27.50669405	26.8540869	23.79960825	38.27985648	24.93681299	30.86429691	35.38477716	24.35110315	26.40386692	25.63822038	25.72616847	24.87186383	24.91753216	25.73212021	26.39762792	24.7766922	24.76672557	28.81975319	28.29224782	23.35643507	25.24376826	27.90536462	25.56264626	25.96681316	26.85473901	23.40970421	24.36275622	25.09848389	29.23463682	26.86837782	27.71834073	25.8597251	25.61372815	27.22449512	27.02991415	NA	26.95280906	23.75688746	25.14334289	28.87101596	NA	26.88789914	28.11191895	25.89912216	26.92271103	NA	27.88340569	24.40013328	26.95561435	27.95689664	NA	NA
Actb	22.35629515	33.2972801	NA	22.4731484	22.69445498	21.79835912	13.96060779	12.97334292	13.20608157	15.03399252	12.7485855	15.44085342	9.536772928	9.629548582	9.532408525	9.545478204	9.654481628	9.712551792	13.15696013	13.61472972	12.92233259	14.26722581	13.62642016	13.72495315	9.941197821	10.02125626	10.27563316	10.13420441	10.33887274	9.946297086	NA	12.88670568	13.17692558	13.20804223	13.28580504	13.27399873	10.09298952	9.971336452	9.610732347	9.467690539	9.835016601	10.26485622	14.66706712	12.12119855	13.72829669	13.86161121	14.43432476	13.56503747	12.78789873	13.52778835	12.1552329	12.94928611	13.53533819	12.99191047	13.01596867	12.43440711	12.47618748	13.53701516	14.62043064	13.28047934	13.06698416	13.52924008	12.47010878	12.90208421	13.88066077	12.90096299	13.97603606	13.29061892	13.55329094	12.36157175	14.01624213	13.4678015	12.98835959	12.99952943	13.47186496	14.02011257	12.38287586	13.22583064	13.4782182	14.80336692	12.52270446	13.82588457	13.04661421	14.26207802	13.78658338	13.52405725	13.20670455	14.89200238	12.83112214	22.81792804	14.79692421	13.322255	15.43594667	14.50927904	22.47688402	NA
Gapdh	NA	NA	NA	28.31159683	25.12509676	NA	16.80916382	15.14898572	16.48355614	17.52895029	16.72516523	16.41474983	12.38471246	11.45413812	11.89223916	11.66511383	11.83344904	11.66930655	15.92344195	15.83856589	15.36096667	16.53351573	17.01922366	16.43856362	12.99623933	12.62098876	12.99423387	12.79878692	12.78693705	12.52121229	NA	16.1660916	17.21743163	16.49654277	16.4054472	16.39919387	12.25305275	12.3650229	11.87083133	12.21105007	12.57685834	12.60138916	16.5207518	15.5484114	16.52731321	16.12809775	16.12465208	16.81812108	14.94101195	15.48833759	16.0836551	15.60688799	17.34427227	16.95998046	14.38162897	14.89740223	15.37089141	16.22678385	16.41852713	15.16496221	14.74035897	16.15808798	15.51372342	16.11047541	15.8745404	15.54523527	16.44629827	15.94875153	16.39598373	15.34687233	15.5450345	15.22476344	15.91001352	14.25748561	15.64960283	15.19236163	14.81825002	15.9469476	15.96740646	18.24783567	15.51374518	16.09235723	16.68993605	16.86609226	15.2545221	16.28231966	15.96102755	16.10558227	16.43404762	22.85999838	17.58612575	14.96457788	16.22415834	15.47733983	NA	26.94092614
Hprt	NA	NA	NA	NA	NA	NA	18.59874082	17.15993866	18.63012582	19.73988979	16.7958763	20.46186862	13.6123874	13.65127597	13.81622321	13.55300533	14.02610065	13.30991505	17.92694816	17.93637704	16.22168695	18.47919205	18.11961025	17.48977251	14.86528621	14.19950062	15.0029705	14.57034063	14.69981803	14.78226522	NA	17.17019364	19.01029727	18.85254052	18.0508021	18.44418233	14.05554622	13.93423726	13.38305869	13.78325845	14.46405301	14.98864823	19.99335286	16.92201093	18.87956264	18.27462633	18.09917059	18.82818932	16.13923667	17.5701051	16.87697812	16.87946572	19.16190637	17.40114929	16.37337723	17.83150018	17.52405948	16.78350035	19.08189619	16.11758488	16.36752421	18.60986122	18.33239008	17.56735656	17.25263825	19.07054177	19.10738716	17.05819207	17.71555497	16.33568727	18.77611862	18.20534773	17.09543539	17.62291588	18.80872058	16.94179781	17.17547287	16.83222444	17.54503227	19.65934919	17.0152812	16.16597439	19.28099102	18.34186583	18.64057448	20.8679324	17.87573504	18.38225149	17.31732626	NA	18.99667195	17.58490835	19.74921783	19.84631394	NA	NA
Tbp	NA	NA	NA	NA	NA	NA	22.62086272	23.26477801	NA	NA	22.66004964	NA	18.81511729	18.81452817	18.39044702	18.80319329	18.67955067	18.02634684	NA	NA	21.06414022	NA	NA	20.90608683	19.70630662	19.57626098	19.55613232	19.86850995	19.79623946	19.63610051	NA	NA	21.99578452	23.16391632	21.65869284	NA	18.0128542	19.50828715	17.89781414	18.48299498	18.43704775	18.95306018	NA	22.57113741	22.81549234	NA	NA	22.98275915	22.94232573	NA	24.2373789	21.12029058	NA	21.12213503	22.3911046	NA	22.52139565	20.5562381	NA	23.45901025	21.68827295	21.27288757	22.83092378	21.80623689	22.61128285	21.90151406	23.12939978	NA	23.08931943	21.52329601	22.11550107	21.61750464	22.90530361	23.0411899	22.9426654	21.51860875	22.40656744	21.31053119	21.62939553	22.63743309	22.25626576	21.76073264	NA	22.3593973	NA	24.06031006	NA	21.88954959	24.53988484	NA	22.89308064	21.4025328	22.00887201	NA	NA	NA
Id2	NA	NA	NA	NA	NA	NA	21.58934231	19.38461244	20.07712548	20.55366116	19.06827495	22.70399682	15.61893682	17.69667673	15.65213172	15.94846826	16.74698005	14.95495779	21.36475324	19.44564354	19.93243457	19.36892247	19.70809572	20.12383312	16.12741146	15.40625472	15.85135048	16.26196652	17.04639603	15.61167818	NA	19.69663881	18.85827299	19.84704997	22.8126365	20.10891172	16.9100423	17.14098509	16.77361384	15.85001587	17.91826265	16.75279877	20.36976795	19.04720527	20.93939514	20.2773157	20.07925245	20.28696265	18.51803397	19.54839472	17.69748908	20.16523582	19.3063514	19.04105837	19.28172873	18.24822626	18.11517114	19.43076007	NA	21.56311938	19.25505614	19.25384619	17.96003458	18.6566686	18.21193706	NA	19.64456075	19.493416	20.28682563	20.18042148	18.75681617	21.80409841	18.53153588	24.85454293	18.13381394	19.82457344	18.66607288	21.00804624	19.89695334	NA	24.16076186	19.0534422	25.64799006	20.81193606	21.56732545	18.65389779	NA	19.22396854	18.27890595	NA	NA	19.96262397	20.65337939	21.23296748	NA	NA
Tox	NA	NA	NA	NA	NA	NA	17.44426048	16.06851547	18.56631922	19.21081294	17.02988877	17.4517308	12.86623608	12.42895145	12.49509704	12.76343939	13.70511661	12.3380078	16.21298546	14.73377066	16.68599078	17.94956411	17.71795864	16.60006554	13.46316394	13.11458364	12.2015462	12.41097905	13.33002834	12.78361087	NA	15.75720742	15.30226451	16.98359563	17.42333916	17.14393074	12.40023708	12.69213734	11.90705601	12.64717441	12.68305294	14.30814199	16.23976309	16.38680823	18.66885985	17.8724242	17.81583634	16.70398975	16.54367453	19.0250266	14.45641739	16.22586799	18.77436226	16.0090857	16.3659631	14.50317242	15.23140385	13.91736004	19.13732938	14.70727536	14.65469773	15.21909763	15.42458853	14.68553083	14.08159336	NA	17.34405539	13.77235266	17.322514	16.20112388	15.29967026	16.11243654	16.63770565	NA	15.34220201	18.19166985	19.26359748	16.44236629	17.60058892	17.90733821	NA	15.73551653	NA	17.54351263	19.34025084	14.7923752	NA	19.53355701	16.64898194	25.03386328	NA	16.10530461	21.55667486	20.27165391	NA	NA
Cbfb	NA	NA	NA	NA	NA	NA	17.9679248	17.55638301	16.98034357	18.9212873	18.80792657	20.91561971	13.02349487	12.43708281	12.90498499	12.8292783	12.76091948	12.73780992	17.15744345	16.90654617	17.57284579	18.86373441	17.5940306	16.71254062	15.021706	13.36345501	13.83989422	13.95953177	14.95506069	13.99860994	NA	19.58989238	NA	17.90862298	17.47209471	17.21025631	13.05236481	13.22191649	12.47963604	12.83776937	13.13470557	13.95004807	18.51481159	16.56268246	16.75369267	NA	18.01932279	18.35692234	16.94434525	17.22544341	15.29798218	16.23245769	17.57658832	17.36504879	15.96559282	16.26155645	15.68572112	16.40418556	16.20588013	16.02754935	17.08104843	17.31079399	17.75476655	16.94027514	16.19254553	16.66249035	18.81824291	16.23155836	18.20689412	15.92182872	17.59656208	16.61322088	17.29542217	16.70592491	17.85422131	17.06465715	18.43758014	16.36601342	15.91246918	NA	16.67006939	16.87358975	19.20556315	17.35786084	17.94229507	17.64739477	17.27357829	17.21013782	16.99291763	NA	18.23049162	15.33380725	NA	18.84653677	NA	NA
Pax5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.11440143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.59949298	NA	NA	NA	NA	NA
Ebf1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Notch1	NA	NA	NA	NA	NA	NA	18.79257007	19.08185526	20.38760191	18.48464141	20.08975623	NA	16.11647087	16.12360836	16.0357286	16.03570623	16.11131197	16.8834392	NA	NA	20.69985915	NA	NA	NA	17.37056667	17.82346192	17.73989054	18.01116523	17.82789748	17.40278305	NA	20.19260546	NA	NA	NA	20.37050231	15.76289142	17.0925793	15.50210049	15.84677254	15.11180306	15.09918905	19.20111727	18.75398577	20.63657286	NA	20.19524808	19.01292393	21.84046424	NA	NA	18.87479324	NA	19.84074678	20.30844053	19.50430535	20.69098747	NA	17.2571741	18.76717692	20.55516735	NA	20.17230551	19.27912289	NA	19.1673286	20.53452772	20.25757907	NA	20.2728668	NA	NA	18.31021009	19.5537868	NA	NA	17.86760413	NA	20.29226061	15.73445773	20.42571462	NA	19.17996559	19.62214737	20.40114325	NA	19.35780607	NA	19.50924733	NA	21.6628536	20.81699807	NA	NA	NA	NA
Notch2	NA	NA	NA	NA	NA	NA	18.9551483	18.41160999	17.36630793	18.25347316	16.73335018	17.44007027	12.89935473	12.55989869	12.75375341	12.69166862	13.18833886	12.80270773	18.35173981	17.62997657	17.82364721	17.31573789	18.94979061	18.36920789	14.18056844	13.91848794	14.25666716	13.93732192	14.98651207	13.90385322	NA	17.33328372	16.68729076	18.98615253	17.20937344	18.76110427	13.3122849	13.86609144	12.84754728	13.03086619	13.52205573	13.96613311	18.71353544	16.63846626	18.25536119	18.66794027	18.59695428	18.60813373	16.59959686	16.89136865	15.50306796	18.35872676	17.94563559	15.86947711	15.24048418	15.18216282	15.59902854	16.16050871	17.32845251	16.1761551	16.0900242	15.71351932	15.84903017	17.11457619	18.88499443	15.28201309	17.64186226	16.09747652	17.33574161	17.25827655	16.74684854	16.10970311	17.87127949	15.65729052	16.0671262	16.31565468	16.40403837	17.56264357	16.27332831	20.20247939	15.92380504	17.79274406	16.29378376	16.73578825	17.60219606	16.82752639	17.39051554	17.06991324	16.69569656	22.54094808	17.62419904	16.84813397	16.90178992	17.51334125	NA	NA
Dtx1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.45329366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.41195486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Il-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.91078546	NA	NA	NA	24.15564215	NA	23.05050015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lta	NA	NA	NA	NA	NA	NA	14.75126177	12.87593019	15.33916478	11.80994661	13.35450281	16.52608297	12.70221191	16.88817755	11.65225055	16.2401178	17.76324355	14.86962997	14.14114348	NA	NA	11.99521358	11.79064823	18.66224525	9.213477987	9.466251149	10.85563704	10.56597626	9.765430721	11.53528446	NA	16.44009923	NA	13.02959486	11.98995985	13.69086702	17.05762623	17.46936832	20.86935416	NA	NA	11.38714602	16.68566697	17.53794731	16.42530924	13.49856371	14.57625241	13.84634578	18.48208916	NA	NA	16.18400523	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.43998407	19.25143074	19.35980588	NA	NA	NA	NA	NA	NA	NA	NA	16.28413708	NA	19.51104106	NA	26.25470296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.41590153	NA	NA	NA	NA	NA	19.67276363	NA	NA
Rank	NA	NA	NA	NA	NA	NA	19.75457914	17.41153859	18.78479277	19.44268965	19.70465226	NA	18.24059705	NA	NA	NA	NA	17.53476721	18.46451123	NA	NA	18.58231086	NA	18.5502701	16.39598582	16.2311953	15.76514555	17.69414555	16.08985788	16.26109653	NA	NA	NA	19.35814816	20.10142837	19.54971601	18.19671265	NA	19.48538826	19.91269617	NA	19.3474514	NA	18.48472725	19.33251758	19.53163901	NA	19.65585741	19.72273905	NA	NA	19.71106671	NA	NA	NA	19.87066447	NA	NA	NA	NA	NA	NA	19.26974408	19.41500813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Glis3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1999103	18.0656109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.11467201	19.79764744	18.91194826	17.54091227	20.40436549	16.01449546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.44915942	NA	NA	NA	NA	NA	17.90553325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.14697123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
H19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.16405939	15.49391921	13.29665581	12.81330097	14.50473738	12.79079707	19.83233163	19.78403082	NA	NA	NA	NA	NA	16.50624114	17.77978382	16.68002719	19.87561067	19.50353913	NA	NA	20.08993208	NA	NA	NA	16.2477504	18.28799085	16.7968868	14.99890646	15.89489429	NA	NA	NA	NA	NA	NA	NA	15.27057719	17.92483403	16.37304796	NA	16.69749864	19.9309461	20.53869799	21.34768041	NA	19.41863239	NA	NA	18.01751829	14.13649221	NA	17.2393136	19.6177174	NA	NA	17.25626602	NA	18.12247983	17.71647876	19.95968044	19.70882613	NA	14.34008789	NA	19.67443078	18.65169032	17.99089254	17.14554779	17.54652658	NA	NA	NA	NA	13.73869704	NA	19.43654206	18.74090004	23.11349219	NA	NA	18.06231199	NA	NA	NA
a4b7	NA	NA	NA	NA	NA	NA	15.31689045	17.08120975	16.2791542	15.66257468	16.05555063	16.57884767	11.50930863	10.92170934	11.5465413	11.55604765	12.14916501	11.37126921	14.83474284	14.55590637	15.59252369	15.43156813	17.05140154	17.39918947	12.62548174	12.13017795	11.8385674	12.16058053	12.52333856	12.17485582	NA	16.16281726	16.39573282	15.37322851	15.35846141	15.87860352	11.73817386	11.9459507	10.66073475	11.41960303	11.40523571	12.23442599	16.27853336	17.40579827	15.54722283	15.65999763	14.95774538	16.68656971	17.00369873	17.96094926	14.77979229	16.53103592	15.79256321	14.74223649	14.71717532	13.82707585	13.83165975	14.31956507	17.84984823	14.77760221	13.92008254	13.94398733	15.46161125	15.11593124	14.10886459	16.89184009	16.14117664	13.85215612	16.19415967	15.11188274	14.20807841	13.66365228	16.60894065	14.28009187	14.59626164	18.92251586	16.31691501	13.73921172	13.62484848	14.7404786	16.25338598	13.83181146	16.80445435	13.84883277	15.48597354	14.55042294	17.28533458	14.77581017	15.76858079	25.80796343	19.00275979	15.47528402	16.1768279	16.10071227	NA	NA
Irf8	NA	NA	NA	NA	NA	NA	21.36554149	24.49756655	NA	NA	NA	NA	NA	21.17849072	15.33474809	17.23796514	17.97747704	23.21775556	NA	NA	22.26857047	NA	NA	NA	18.66854483	18.90542295	21.47387952	18.58340033	18.64701084	19.27170214	NA	NA	NA	22.03048296	22.25880602	18.11229873	17.52931429	13.7703109	14.40819787	13.40176466	15.72587996	14.42924753	21.84702613	NA	NA	NA	NA	19.78669823	NA	NA	NA	NA	NA	NA	17.97836923	18.04123157	NA	21.79374441	16.19974752	20.89557361	24.26908156	NA	21.23208056	20.38286522	NA	NA	NA	NA	NA	NA	21.24443463	20.3643089	19.98299513	NA	NA	NA	19.20630292	17.98322893	NA	NA	NA	18.89847498	NA	NA	NA	NA	NA	22.39246803	20.37220028	NA	15.37279061	NA	NA	NA	NA	NA
Pira11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.76240246	23.50876947	21.64845919	25.64920132	38.05212354	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.22551497	38.1046232	NA	19.42645254	NA	NA	NA	NA	NA	NA	23.17479796	21.44355256	22.12464228	18.30481071	NA	19.32543286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.62791939	NA	38.24598464	NA	NA	19.93107097	19.55206431	NA	NA	NA	37.3432557	NA	NA	NA	NA	NA	33.50184845	NA	NA	23.58918712	NA	NA	NA	34.27149235	NA	NA	22.54225289	NA	24.18932981	NA	NA	NA	NA	NA	NA	NA	18.81541548	17.89817628	NA	NA	NA	NA
Bcl2	NA	NA	NA	NA	NA	NA	NA	16.84889466	17.69475542	18.26431137	19.11905588	18.51932674	15.69759945	14.77636988	13.93735679	15.84363857	16.26611241	14.80529215	20.99853877	17.83534273	17.27270133	16.81056707	16.32851308	18.5894636	14.32790609	14.07326012	13.93004593	14.19568441	14.0117895	14.02560683	NA	18.45748418	24.96451238	20.49206573	19.75808269	18.32777036	15.56974204	14.724544	14.27720354	14.62580779	15.95111985	14.9668879	19.29992202	18.00450506	18.54239057	18.04110702	19.21916994	19.40290972	17.40013857	NA	17.5799955	19.51328016	NA	17.35405678	17.05648883	15.49032211	16.19619471	18.56268204	17.74900166	17.76083996	16.78179535	19.31318156	17.99931995	17.64180125	18.43356882	NA	NA	17.08573975	NA	17.71577334	17.78650233	17.36039513	17.38921541	18.15878147	20.06354774	NA	18.97647987	17.00138026	17.64282076	NA	19.27635288	16.11556958	NA	NA	NA	18.18614439	18.1643043	16.56239752	NA	NA	NA	19.55146139	NA	NA	NA	NA
Foxo1	NA	NA	NA	NA	NA	NA	20.68565153	19.60680735	19.82706425	19.29644767	18.48884661	17.50162575	15.83516154	15.91665814	16.56078634	15.50077262	15.69779202	16.63309267	17.41479662	19.08949311	18.22103786	18.13774792	19.6583992	NA	15.9353163	14.59916581	15.86033894	16.23583337	15.88261383	14.92168908	NA	18.11387569	19.69708272	20.88309338	19.75468875	18.99587174	16.49006302	17.14244206	17.19616613	17.48107501	16.34888165	15.86663761	NA	16.09354064	18.41587192	18.96767702	19.81081122	18.98665556	18.72393462	19.90971785	19.81846756	18.3329208	18.84698348	18.36155032	19.25099396	19.82968082	NA	20.0829644	18.82357914	NA	NA	20.99434495	20.36639178	18.33908193	NA	20.26647757	20.8669957	19.01612826	18.39560904	NA	NA	19.71391339	17.64256023	19.56592451	18.79887302	18.66422237	18.29174623	19.6441077	NA	NA	20.45538221	NA	NA	17.98781387	21.43926574	18.23234753	21.50828218	21.07399484	18.79359107	26.50372615	17.88514699	NA	NA	19.31642206	NA	NA
Cdkn1c	NA	NA	NA	NA	NA	NA	NA	18.97572473	NA	NA	NA	NA	16.53625139	15.15112136	15.91333225	16.87705002	15.41932811	17.05678358	18.34083727	NA	NA	NA	NA	19.69431328	18.58646291	16.57238778	NA	18.09306842	18.96967965	16.85656026	NA	NA	NA	NA	NA	NA	15.43799913	17.89428322	NA	14.14876414	17.92575181	17.12844971	NA	NA	NA	26.03762307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.27269387	19.155058	NA	19.26727127	19.92618746	NA	NA	NA	18.88108057	NA	NA	NA	NA	18.6964474	19.36483527	16.63193062	19.76094812	20.7985041	NA	18.06439728	18.05948188	NA	16.73427175	NA	NA	NA	NA	NA	19.56484568	NA	NA	NA	NA	NA	NA	19.03988731	NA	NA	NA	NA
c-myc	NA	NA	NA	NA	NA	NA	21.12846429	NA	20.05021671	NA	20.4348498	NA	14.39321229	14.85015129	14.35769506	15.85184803	14.8595229	14.15797887	NA	20.82648801	NA	NA	NA	18.82873065	17.35918918	15.59203567	16.47106777	16.87806462	17.55885655	15.80175992	NA	NA	17.79758052	NA	NA	19.03689518	14.58786787	15.91591095	13.69991422	13.95564855	14.72358514	16.38010642	NA	NA	NA	NA	NA	18.78938586	17.51234022	17.52679679	16.93694444	19.33721641	20.80886668	15.95988913	19.8925108	NA	20.28104618	17.60793105	18.21651747	NA	NA	NA	NA	20.22552597	19.14681063	20.88244927	NA	NA	NA	19.6040824	NA	16.79903473	NA	NA	17.65621471	18.10963088	20.83031228	21.19980291	NA	NA	NA	18.71042708	NA	20.85683351	18.07059014	20.74266345	18.57325767	18.88319356	20.80618414	28.12428355	NA	17.38435401	NA	19.85865671	NA	NA
Rag2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.19312786	16.54579522	16.56844492	19.50431655	17.75866449	20.02431386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.86731667	19.19743931	16.15638496	19.13961555	16.9324723	17.17123072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.49397377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.68613388	NA	NA	NA	NA	NA	NA	NA	17.32074714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.88096323	20.37210776	NA	NA	NA	NA
Il-7r	NA	NA	NA	NA	NA	NA	14.65849785	15.34395674	15.78734761	14.81126804	15.54945348	15.99133519	13.3650368	12.91971819	12.96213644	13.07390323	13.74238848	13.1758059	14.11746354	16.14052599	16.81389634	15.54388947	16.28781457	15.69876731	11.8593024	12.48798968	11.58481231	12.05038409	11.80738913	11.46259259	NA	16.15888264	16.35511235	15.02411075	15.7381541	15.48858394	13.43530782	14.44548948	13.61869372	13.3294224	13.98986399	13.20581063	15.03005385	16.27090771	16.52438006	14.92520015	15.11504769	14.51720184	17.64731083	16.91293805	17.56849631	14.67568951	16.16708754	18.88687538	18.49050051	19.81955715	17.91781065	15.35727589	15.54707136	18.6566921	17.54602885	17.52018041	13.15099415	14.68087899	NA	17.14587261	15.84527334	17.36702216	16.19483404	NA	15.30784989	17.99078866	14.1397136	NA	17.50358017	17.71230518	NA	17.18113369	19.19184429	15.85969612	17.57423962	19.77976072	17.68543895	16.24516934	16.73967939	18.02706388	18.23293951	18.03217925	16.00892711	NA	15.09225161	18.66569447	NA	15.82974788	NA	NA
Aes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.51094648	NA	NA	26.50274452	NA	NA	NA	NA	NA	NA	NA	NA	24.68884488	NA	28.05354011	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.78218051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.25909715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
