CellID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96
CellType	empty	empty	empty	empty	empty	empty	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	10 ILCP	10 ILCP	10 ILCP	10 ILCP	10 ILCP	10 ILCP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	10 LTiP	10 LTiP	10 LTiP	10 LTiP	10 LTiP	10 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	10 a4b7+	10 a4b7+	10 a4b7+	10 a4b7+	10 a4b7+	10 a4b7+	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	empty	empty
CD4	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.43471158	17.37892367	N.D.	19.86895954	18.75084039	19.69130582	18.3634897	20.8507099	19.29215093	29.25313292	21.16689824	17.85955056	20.60681616	N.D.	N.D.	19.09995864	19.81911882	20.36062807	17.44674107	17.79545772	18.74308616	17.8421273	16.12728618	18.09843878	N.D.	19.04030392	19.43392528	N.D.	N.D.	N.D.	21.82365588	N.D.	19.44080069	21.16668554	21.04878748	21.48137757	20.90659143	17.8956936	20.96562578	23.115666	N.D.	24.43962817	18.31554066	N.D.	21.79164231	N.D.	N.D.	20.79810919	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	25.41244021	N.D.	N.D.	20.70062925	N.D.	N.D.	20.53751771	N.D.	N.D.	N.D.	20.7083405	N.D.	19.17844955	N.D.	N.D.	N.D.	20.43665641	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.46596384	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
CD27	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	16.58503685	16.84813441	16.62882134	17.64528051	17.52510486	16.69912698	N.D.	21.92008159	N.D.	N.D.	N.D.	21.52512376	N.D.	19.87471093	20.68801848	19.7341762	N.D.	19.01235642	N.D.	N.D.	19.49593702	N.D.	N.D.	N.D.	16.77341354	18.31069928	16.42312824	17.49034348	16.57652829	17.74083098	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.55338139	N.D.	18.14714075	N.D.	N.D.	20.50576803	N.D.	20.65207744	20.09943561	20.30978191	N.D.	N.D.	18.76158403	18.68568612	22.15059631	19.9210171	20.6503498	N.D.	22.11122467	18.92189	21.74765087	21.64723925	21.80004837	19.56701301	21.44133301	N.D.	18.30181327	22.54355882	20.5708514	21.37736907	18.82752871	19.06675661	N.D.	19.04991292	N.D.	N.D.	20.45562885	20.01992434	N.D.	N.D.	21.86333575	N.D.	N.D.	19.98885973	N.D.	N.D.	N.D.	N.D.
Cxcl2	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Ccr6	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.66735534	N.D.	21.23184264	20.21733002	20.56360492	20.8723036	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.39662332	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Ccr8	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.37175074	21.3640167	23.75551802	N.D.	25.32690431	21.06846671	17.49169975	19.44342467	17.6923866	17.75406548	17.98036174	16.7288113	23.72892352	N.D.	N.D.	20.46387045	N.D.	N.D.	19.88192712	20.23493425	20.43873195	20.65965356	19.00829612	20.48225542	N.D.	22.59036114	N.D.	N.D.	N.D.	N.D.	21.16027403	N.D.	N.D.	N.D.	N.D.	23.78053291	24.0601364	N.D.	N.D.	N.D.	23.67912644	N.D.	20.4039401	19.25071399	19.65465389	22.1583152	18.06976657	21.61850332	N.D.	23.37799689	N.D.	N.D.	22.32038496	N.D.	N.D.	20.09429317	21.07729242	N.D.	21.91907299	N.D.	N.D.	N.D.	23.35684066	31.19440471	N.D.	N.D.	22.58580628	N.D.	20.04242194	21.77768197	21.04037178	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	23.78748063	20.95115585	N.D.	22.22150765	20.19658736	26.29849554	N.D.	N.D.	20.52812889	22.57366072	N.D.	N.D.
Cxcr5	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	18.57482359	18.61008033	18.48377256	20.38116684	19.1003386	20.06866144	16.24191285	17.77675348	15.88338201	16.45732242	N.D.	15.2112824	19.05506915	17.2437848	19.02263438	18.50080802	17.97883049	16.44915398	14.50707024	13.98254016	14.20428196	14.49288305	14.76020064	14.56770934	N.D.	18.32646534	16.39443638	18.82625065	20.20828119	17.70168114	17.30132308	16.61344442	16.60340347	18.48005003	16.62162144	18.58814854	18.58331532	18.76861572	18.02438474	18.35846335	20.4441386	19.0877372	18.61404694	N.D.	24.42533603	18.34066617	N.D.	N.D.	N.D.	N.D.	N.D.	20.84377483	N.D.	N.D.	N.D.	N.D.	17.18497537	16.27592296	N.D.	N.D.	16.76037792	N.D.	N.D.	18.24727328	18.95716044	N.D.	19.70719711	N.D.	N.D.	N.D.	N.D.	N.D.	20.53569799	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	20.54277699	N.D.	N.D.	N.D.	N.D.
Cxcr6	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	18.63351436	19.54684004	N.D.	19.55179191	22.08417369	16.02639198	17.58976201	17.33139884	15.63169377	16.35889186	16.95738319	18.78776583	N.D.	N.D.	21.60720834	20.29521729	N.D.	15.89916335	16.23939506	17.2826797	16.2328471	16.28151295	16.34299674	N.D.	18.71905983	N.D.	19.4970404	20.60330051	19.10873278	18.25692171	17.74351557	18.55088369	19.297747	17.70694634	16.5726452	20.03196443	17.7037011	19.36351003	19.53772484	18.43515122	19.44356744	19.42107135	18.00760005	N.D.	20.66994495	19.62129051	21.38227285	N.D.	N.D.	N.D.	N.D.	N.D.	20.37007534	N.D.	20.43814606	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	17.67235443	20.40894171	19.40964271	N.D.	18.38199983	N.D.	18.80153794	19.51943236	20.49607438	28.24105707	N.D.	N.D.	N.D.	21.17607363	N.D.	N.D.	17.34229247	21.62357048	20.47013242	18.05848058	17.59345166	N.D.	20.58957416	27.20675459	23.70532748	20.46339187	N.D.	N.D.
Gm-csf	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	19.71122027	19.43404139	20.95490635	23.70258033	21.08078987	21.17322074	21.99853526	22.38860547	N.D.	N.D.	N.D.	22.22470956	20.4568854	22.52596018	19.27347741	19.14496974	21.96416397	20.30592444	N.D.	N.D.	20.47806825	N.D.	N.D.	N.D.	22.08940306	20.91977776	22.66252079	N.D.	22.22817842	23.23667089	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.33270871	N.D.	23.379293	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	23.81082482	N.D.	N.D.	N.D.	20.05057591	N.D.	N.D.	22.50887956	N.D.	N.D.	22.3384697	N.D.	N.D.	N.D.	N.D.	N.D.	22.34096293	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.15842123	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Ifng	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.61017573	N.D.	20.41325429	N.D.	17.92854362	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	20.04963028	N.D.	N.D.	N.D.	17.52304776	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Ifngr1	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	17.29370452	17.65593955	17.84157503	19.66847739	18.69595079	18.43620656	14.48535696	15.3319587	14.79672569	14.7074288	15.14500364	16.16063403	16.63984217	20.25844191	16.52543898	16.70613735	17.89722552	17.51422594	14.43069581	14.10903147	14.63422081	14.68774403	13.85892104	14.20544673	N.D.	16.79453576	20.51352426	17.15023746	17.11631733	17.46225256	15.47506356	16.22256238	16.54717097	16.08437909	16.19030896	15.24769166	18.95416266	16.01311989	16.93190042	17.00989572	16.69049431	17.87866608	19.87765735	21.22494189	17.10223162	18.44248204	22.07487203	21.65288843	20.30355415	20.96040897	20.05508664	20.71032431	20.17336659	18.62161083	20.31410421	20.79052107	18.00381823	18.87340621	N.D.	20.00376618	19.09064956	20.58348066	17.08838556	19.82300165	19.43648488	17.52937576	17.16538847	20.55182903	19.9644544	N.D.	17.00226974	21.42686186	N.D.	22.24166506	20.54112406	19.75835477	25.95403522	21.61611006	21.76572027	N.D.	18.61974607	19.22027652	16.98915343	N.D.	21.08586769	19.84631766	20.69002792	18.14370013	N.D.	N.D.
Irf1	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	20.86264327	N.D.	N.D.	20.86095613	N.D.	17.46275355	18.0086215	15.82565764	15.11990278	16.49289821	17.29377506	20.62769716	N.D.	20.46811052	20.69689047	20.58523015	N.D.	18.47665569	18.43422531	17.60922999	17.21170601	18.86850088	17.80199796	N.D.	21.24089656	N.D.	20.7073954	N.D.	18.65554673	17.10225566	17.66343218	17.99699485	16.75797096	17.81596865	17.20387637	N.D.	21.03870932	N.D.	18.8055945	N.D.	N.D.	20.89478755	N.D.	22.96527983	19.1635393	N.D.	N.D.	18.93837037	19.95814419	N.D.	17.72597494	N.D.	N.D.	N.D.	19.9686357	20.00056871	20.34555436	20.85053622	20.58525752	N.D.	20.65583943	20.67714897	N.D.	24.63390215	21.60108389	18.74986108	28.73270467	N.D.	N.D.	17.22716382	20.65417746	21.36942195	19.08768315	N.D.	20.69681543	N.D.	N.D.	N.D.	N.D.	19.34383703	17.9073934	18.78638302	N.D.	N.D.	20.84068512	N.D.	22.86736064	N.D.	N.D.
Ltb	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	18.71014437	19.67134158	18.49199832	18.91892176	19.17944672	22.13838127	18.30136985	20.60826645	17.47565933	17.84922198	18.10650304	17.47538307	21.26301671	N.D.	19.75749246	18.4243405	19.44393451	N.D.	15.92916914	15.83388657	16.59617799	16.28557459	15.78347852	16.48756151	N.D.	20.52305038	N.D.	20.29344605	18.86936812	19.40711483	19.4384408	20.2832152	21.17774908	21.47878714	20.12283902	18.03977336	18.94508624	21.22386351	N.D.	18.65207659	20.22552265	19.96361765	N.D.	N.D.	24.33559683	18.05614371	N.D.	N.D.	N.D.	21.3659223	21.66889705	N.D.	N.D.	N.D.	N.D.	21.71656101	20.33538312	26.37402524	N.D.	N.D.	N.D.	N.D.	21.59050507	N.D.	N.D.	22.18306316	19.54927938	N.D.	N.D.	21.00132699	22.04181117	N.D.	N.D.	21.92062624	21.52018533	N.D.	N.D.	24.64288008	20.15668731	N.D.	21.74548524	20.67862253	18.67858484	N.D.	N.D.	N.D.	N.D.	22.3477758	N.D.	N.D.
Rankl	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.90760582	N.D.	N.D.	N.D.	22.1904752	N.D.	21.92237041	N.D.	19.02652869	21.08951752	N.D.	20.13181257	N.D.	22.16983319	21.47639622	N.D.	23.75209195	N.D.	20.80616521	18.87182656	19.60493847	19.85144578	19.89503042	18.95546666	N.D.	N.D.	20.28618019	21.71911404	22.14681468	N.D.	19.59662615	N.D.	19.67861006	22.63564842	21.18660965	20.95694337	22.25869304	N.D.	N.D.	N.D.	21.85683481	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	20.89194732	21.62890254	21.90115925	N.D.	N.D.	N.D.	N.D.	21.95790328	19.86880408	22.57910078	N.D.	N.D.	19.52638581	N.D.	N.D.	21.17334881	N.D.	N.D.	N.D.	21.98629989	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.25411938	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Light	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.44161417	N.D.	N.D.	N.D.	21.83547879	20.1568469	19.52067599	19.89793756	22.59864617	21.78073861	N.D.	N.D.	N.D.	N.D.	21.89748277	22.18912782	20.8202413	N.D.	21.13704713	21.98210461	22.35975176	20.85479293	N.D.	N.D.	26.01300322	N.D.	N.D.	N.D.	21.08833659	N.D.	N.D.	N.D.	N.D.	21.05605932	23.07581612	N.D.	N.D.	21.76818848	22.37202259	21.96143421	N.D.	29.02007392	N.D.	21.68275091	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.94821929	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.28499418	N.D.	N.D.	22.14025988	21.72114773	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	27.22487425	N.D.	N.D.
Tnfrsf1a	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.18815598	22.78907423	21.70142432	N.D.	23.91156929	17.59443197	19.06826736	17.46829423	17.23602688	18.34686788	17.51237938	N.D.	19.99508109	20.5622727	20.32750302	21.79331746	N.D.	18.74470075	18.88453537	18.32978713	18.6390547	20.31701488	18.58699502	N.D.	N.D.	20.74274589	22.66011089	20.68799379	N.D.	19.72642933	17.97381886	17.75839464	17.52565626	18.66324362	19.22762717	22.48226879	21.92513246	N.D.	20.94382484	N.D.	N.D.	19.66609574	N.D.	22.86880772	21.12492026	N.D.	20.77025145	20.67176712	N.D.	20.02864359	20.67767787	N.D.	21.64693839	19.6124228	22.11324827	20.39719797	20.05790498	21.65321235	N.D.	19.96424804	21.73960317	N.D.	21.57394317	N.D.	20.10290768	21.79217436	N.D.	21.46439569	N.D.	21.01253338	21.78435312	N.D.	N.D.	N.D.	N.D.	N.D.	22.09430173	N.D.	21.76399486	N.D.	N.D.	19.9277664	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Tnfrsf1b	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	24.37334451	22.32081641	22.11022862	23.73912524	22.48879826	21.88165569	N.D.	N.D.	N.D.	N.D.	N.D.	21.88602612	25.19430847	22.27073146	23.33466964	23.608485	24.96441469	23.20182553	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.55472456	24.18119362	N.D.	21.64012261	21.712258	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	23.39982211	N.D.	22.74329155	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	23.98735219	N.D.	N.D.	N.D.	21.67891007	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	23.7788121	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Tnfrsf9	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.77304165	N.D.	25.89596986	N.D.	21.64986873	N.D.	19.31720441	19.02758273	20.99253839	17.83068736	N.D.	N.D.	25.484357	25.50856025	N.D.	N.D.	21.18171823	24.01815122	21.12208218	20.99308462	21.97697066	21.84499922	N.D.	N.D.	23.59187499	N.D.	24.38611558	N.D.	22.59684523	26.44105737	N.D.	N.D.	N.D.	27.35528365	26.6077428	N.D.	N.D.	N.D.	25.69712089	N.D.	18.62247164	N.D.	20.45804578	25.19450265	N.D.	20.79070512	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.00496333	N.D.	N.D.	23.83315714	N.D.	N.D.	23.59221947	N.D.	22.02248862	N.D.	N.D.	24.19827316	N.D.	25.56429417	N.D.	20.097748	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Icos	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	24.31945241	23.79565335	N.D.	21.61142066	20.56280249	23.43715022	22.78983702	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.80864777	23.36860545	23.83861502	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.10685378	N.D.	N.D.	23.49638016	N.D.	22.30122346	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	27.71196797	26.09431665	N.D.	21.34971202	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	25.14978764	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	23.78377451	22.27012201	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.62782059	N.D.	N.D.	24.00505423	23.40806675	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Tp53	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	24.87010363	23.6166472	28.44866391	29.68724289	23.59806126	33.47755842	22.99717132	21.9776533	21.48371524	21.99826959	21.42497879	20.37283141	27.97069803	23.68760247	24.6682844	25.86169407	24.85756404	25.89555185	22.7914816	21.23241756	21.83683692	21.25565216	23.55572043	21.13091246	N.D.	23.81275749	28.61892198	24.09589766	24.89384075	24.4177507	21.91458385	22.99244278	22.35800805	21.25979459	21.97780326	23.44509475	24.9177518	24.82786707	27.50669405	26.8540869	23.79960825	38.27985648	24.93681299	30.86429691	35.38477716	24.35110315	26.40386692	25.63822038	25.72616847	24.87186383	24.91753216	25.73212021	26.39762792	24.7766922	24.76672557	28.81975319	28.29224782	23.35643507	25.24376826	27.90536462	25.56264626	25.96681316	26.85473901	23.40970421	24.36275622	25.09848389	29.23463682	26.86837782	27.71834073	25.8597251	25.61372815	27.22449512	27.02991415	N.D.	26.95280906	23.75688746	25.14334289	28.87101596	N.D.	26.88789914	28.11191895	25.89912216	26.92271103	N.D.	27.88340569	24.40013328	26.95561435	27.95689664	N.D.	N.D.
Actb	22.35629515	33.2972801	N.D.	22.4731484	22.69445498	21.79835912	13.96060779	12.97334292	13.20608157	15.03399252	12.7485855	15.44085342	9.536772928	9.629548582	9.532408525	9.545478204	9.654481628	9.712551792	13.15696013	13.61472972	12.92233259	14.26722581	13.62642016	13.72495315	9.941197821	10.02125626	10.27563316	10.13420441	10.33887274	9.946297086	N.D.	12.88670568	13.17692558	13.20804223	13.28580504	13.27399873	10.09298952	9.971336452	9.610732347	9.467690539	9.835016601	10.26485622	14.66706712	12.12119855	13.72829669	13.86161121	14.43432476	13.56503747	12.78789873	13.52778835	12.1552329	12.94928611	13.53533819	12.99191047	13.01596867	12.43440711	12.47618748	13.53701516	14.62043064	13.28047934	13.06698416	13.52924008	12.47010878	12.90208421	13.88066077	12.90096299	13.97603606	13.29061892	13.55329094	12.36157175	14.01624213	13.4678015	12.98835959	12.99952943	13.47186496	14.02011257	12.38287586	13.22583064	13.4782182	14.80336692	12.52270446	13.82588457	13.04661421	14.26207802	13.78658338	13.52405725	13.20670455	14.89200238	12.83112214	22.81792804	14.79692421	13.322255	15.43594667	14.50927904	22.47688402	N.D.
Gapdh	N.D.	N.D.	N.D.	28.31159683	25.12509676	N.D.	16.80916382	15.14898572	16.48355614	17.52895029	16.72516523	16.41474983	12.38471246	11.45413812	11.89223916	11.66511383	11.83344904	11.66930655	15.92344195	15.83856589	15.36096667	16.53351573	17.01922366	16.43856362	12.99623933	12.62098876	12.99423387	12.79878692	12.78693705	12.52121229	N.D.	16.1660916	17.21743163	16.49654277	16.4054472	16.39919387	12.25305275	12.3650229	11.87083133	12.21105007	12.57685834	12.60138916	16.5207518	15.5484114	16.52731321	16.12809775	16.12465208	16.81812108	14.94101195	15.48833759	16.0836551	15.60688799	17.34427227	16.95998046	14.38162897	14.89740223	15.37089141	16.22678385	16.41852713	15.16496221	14.74035897	16.15808798	15.51372342	16.11047541	15.8745404	15.54523527	16.44629827	15.94875153	16.39598373	15.34687233	15.5450345	15.22476344	15.91001352	14.25748561	15.64960283	15.19236163	14.81825002	15.9469476	15.96740646	18.24783567	15.51374518	16.09235723	16.68993605	16.86609226	15.2545221	16.28231966	15.96102755	16.10558227	16.43404762	22.85999838	17.58612575	14.96457788	16.22415834	15.47733983	N.D.	26.94092614
Hprt	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	18.59874082	17.15993866	18.63012582	19.73988979	16.7958763	20.46186862	13.6123874	13.65127597	13.81622321	13.55300533	14.02610065	13.30991505	17.92694816	17.93637704	16.22168695	18.47919205	18.11961025	17.48977251	14.86528621	14.19950062	15.0029705	14.57034063	14.69981803	14.78226522	N.D.	17.17019364	19.01029727	18.85254052	18.0508021	18.44418233	14.05554622	13.93423726	13.38305869	13.78325845	14.46405301	14.98864823	19.99335286	16.92201093	18.87956264	18.27462633	18.09917059	18.82818932	16.13923667	17.5701051	16.87697812	16.87946572	19.16190637	17.40114929	16.37337723	17.83150018	17.52405948	16.78350035	19.08189619	16.11758488	16.36752421	18.60986122	18.33239008	17.56735656	17.25263825	19.07054177	19.10738716	17.05819207	17.71555497	16.33568727	18.77611862	18.20534773	17.09543539	17.62291588	18.80872058	16.94179781	17.17547287	16.83222444	17.54503227	19.65934919	17.0152812	16.16597439	19.28099102	18.34186583	18.64057448	20.8679324	17.87573504	18.38225149	17.31732626	N.D.	18.99667195	17.58490835	19.74921783	19.84631394	N.D.	N.D.
Tbp	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.62086272	23.26477801	N.D.	N.D.	22.66004964	N.D.	18.81511729	18.81452817	18.39044702	18.80319329	18.67955067	18.02634684	N.D.	N.D.	21.06414022	N.D.	N.D.	20.90608683	19.70630662	19.57626098	19.55613232	19.86850995	19.79623946	19.63610051	N.D.	N.D.	21.99578452	23.16391632	21.65869284	N.D.	18.0128542	19.50828715	17.89781414	18.48299498	18.43704775	18.95306018	N.D.	22.57113741	22.81549234	N.D.	N.D.	22.98275915	22.94232573	N.D.	24.2373789	21.12029058	N.D.	21.12213503	22.3911046	N.D.	22.52139565	20.5562381	N.D.	23.45901025	21.68827295	21.27288757	22.83092378	21.80623689	22.61128285	21.90151406	23.12939978	N.D.	23.08931943	21.52329601	22.11550107	21.61750464	22.90530361	23.0411899	22.9426654	21.51860875	22.40656744	21.31053119	21.62939553	22.63743309	22.25626576	21.76073264	N.D.	22.3593973	N.D.	24.06031006	N.D.	21.88954959	24.53988484	N.D.	22.89308064	21.4025328	22.00887201	N.D.	N.D.	N.D.
